Date,Country,City,Specie,median,variance
22/05/2020,GB,Liverpool,humidity,59.8,685.72
27/05/2020,GB,Liverpool,humidity,62.8,2059.91
14/05/2020,GB,Liverpool,humidity,64.6,1505.12
26/05/2020,GB,Liverpool,humidity,66,304.51
03/05/2020,GB,Liverpool,humidity,66,1494.01
11/05/2020,GB,Liverpool,humidity,60,1460.96
07/05/2020,GB,Liverpool,humidity,63,1435.19
18/05/2020,GB,Liverpool,humidity,67,225.78
05/05/2020,GB,Liverpool,wind-gust,13.7,58.02
06/05/2020,GB,Liverpool,wind-gust,6.8,120.17
02/05/2020,GB,Liverpool,wind-gust,10.2,135.63
17/05/2020,GB,Liverpool,wind-gust,6.1,138.42
04/05/2020,GB,Liverpool,wind-gust,8,276.13
12/05/2020,GB,Liverpool,wind-gust,13,320.99
15/05/2020,GB,Liverpool,wind-gust,11.5,224.89
21/05/2020,GB,Liverpool,wind-gust,5,176.75
27/05/2020,GB,Liverpool,wind-gust,5.3,202.26
10/05/2020,GB,Liverpool,wind-gust,14.9,314
24/05/2020,GB,Liverpool,wind-gust,14,383.42
08/05/2020,GB,Liverpool,wind-gust,4.4,177.18
13/05/2020,GB,Liverpool,wind-gust,8,54.57
09/05/2020,GB,Liverpool,wind-gust,4.4,88.8
20/05/2020,GB,Liverpool,wind-gust,9.2,184
18/05/2020,GB,Liverpool,wind-gust,7.5,99.39
29/05/2020,GB,Liverpool,wind-gust,8.5,136.64
22/05/2020,GB,Liverpool,wind-gust,18.5,267.63
25/05/2020,GB,Liverpool,wind-gust,4.7,155.73
26/05/2020,GB,Liverpool,wind-gust,4.2,167.8
03/05/2020,GB,Liverpool,wind-gust,4.4,61.1
19/05/2020,GB,Liverpool,wind-gust,5.4,73.25
07/05/2020,GB,Liverpool,wind-gust,6,102.25
14/05/2020,GB,Liverpool,wind-gust,6.8,244.71
16/05/2020,GB,Liverpool,wind-gust,10.8,254.13
23/05/2020,GB,Liverpool,wind-gust,16.7,139.77
30/05/2020,GB,Liverpool,wind-gust,10.1,103.32
01/05/2020,GB,Liverpool,wind-gust,11.6,99.47
11/05/2020,GB,Liverpool,wind-gust,13.3,48.36
28/05/2020,GB,Liverpool,wind-gust,7.2,80.73
17/05/2020,GB,Liverpool,so2,2.7,1.63
02/05/2020,GB,Liverpool,so2,0.6,0.48
05/05/2020,GB,Liverpool,so2,0.6,1.21
16/05/2020,GB,Liverpool,so2,2.3,0.91
11/05/2020,GB,Liverpool,so2,3,0.83
20/05/2020,GB,Liverpool,so2,3.4,4.3
26/05/2020,GB,Liverpool,so2,3.7,0.53
10/05/2020,GB,Liverpool,so2,3.3,3.08
04/05/2020,GB,Liverpool,so2,0.6,0.94
15/05/2020,GB,Liverpool,so2,2.5,0.19
28/05/2020,GB,Liverpool,so2,3.8,4.85
19/05/2020,GB,Liverpool,so2,3.4,1.99
06/05/2020,GB,Liverpool,so2,1.1,4.09
07/05/2020,GB,Liverpool,so2,2.3,11.56
21/05/2020,GB,Liverpool,so2,3.4,2.87
08/05/2020,GB,Liverpool,so2,2.2,10.56
30/05/2020,GB,Liverpool,so2,8,7.46
09/05/2020,GB,Liverpool,so2,2.6,53.63
01/05/2020,GB,Liverpool,so2,1.1,0.59
24/05/2020,GB,Liverpool,so2,3.6,0.98
12/05/2020,GB,Liverpool,so2,3,1.25
14/05/2020,GB,Liverpool,so2,2.7,84.84
29/05/2020,GB,Liverpool,so2,6.1,25.68
13/05/2020,GB,Liverpool,so2,2.9,0.53
18/05/2020,GB,Liverpool,so2,3.2,2.39
23/05/2020,GB,Liverpool,so2,4.5,1.58
03/05/2020,GB,Liverpool,so2,0.7,25.44
25/05/2020,GB,Liverpool,so2,3.6,39.51
22/05/2020,GB,Liverpool,so2,5,1.28
27/05/2020,GB,Liverpool,so2,3.3,1.79
07/05/2020,GB,Liverpool,o3,36.5,1067.36
29/05/2020,GB,Liverpool,o3,32.7,398.68
09/05/2020,GB,Liverpool,o3,23.6,1023.64
28/05/2020,GB,Liverpool,o3,34.7,950.53
10/05/2020,GB,Liverpool,o3,29.5,246.38
25/05/2020,GB,Liverpool,o3,30,374.85
26/05/2020,GB,Liverpool,o3,25.2,48.35
03/05/2020,GB,Liverpool,o3,28.3,990.31
20/05/2020,GB,Liverpool,o3,24.6,844.7
21/05/2020,GB,Liverpool,o3,33.6,1029.8
04/05/2020,GB,Liverpool,o3,29,567.2
17/05/2020,GB,Liverpool,o3,29.5,103.89
27/05/2020,GB,Liverpool,o3,24.3,404.98
06/05/2020,GB,Liverpool,o3,32.2,274.19
23/05/2020,GB,Liverpool,o3,28.9,28.78
18/05/2020,GB,Liverpool,o3,30.8,49.75
24/05/2020,GB,Liverpool,o3,28.1,43.33
01/05/2020,GB,Liverpool,o3,30,171.72
02/05/2020,GB,Liverpool,o3,31.9,209.53
15/05/2020,GB,Liverpool,o3,32.6,57.5
13/05/2020,GB,Liverpool,o3,29.4,144.14
22/05/2020,GB,Liverpool,o3,28.7,68.42
05/05/2020,GB,Liverpool,o3,32.7,112.51
11/05/2020,GB,Liverpool,o3,29.8,111.8
12/05/2020,GB,Liverpool,o3,31.7,208.58
16/05/2020,GB,Liverpool,o3,31.7,80.11
08/05/2020,GB,Liverpool,o3,24.7,491.84
19/05/2020,GB,Liverpool,o3,26.3,120.67
14/05/2020,GB,Liverpool,o3,30.2,752.11
30/05/2020,GB,Liverpool,o3,33.7,932.74
02/05/2020,GB,Liverpool,temperature,10.1,44.27
24/05/2020,GB,Liverpool,temperature,14,27.6
07/05/2020,GB,Liverpool,temperature,14.5,253.77
04/05/2020,GB,Liverpool,temperature,12,124.55
01/05/2020,GB,Liverpool,temperature,10,31.83
05/05/2020,GB,Liverpool,temperature,11,105.27
13/05/2020,GB,Liverpool,temperature,9,70.96
20/05/2020,GB,Liverpool,temperature,16.5,302.85
21/05/2020,GB,Liverpool,temperature,17.1,86.15
28/05/2020,GB,Liverpool,temperature,18.5,259.71
03/05/2020,GB,Liverpool,temperature,11.5,117.95
11/05/2020,GB,Liverpool,temperature,7.5,115.42
15/05/2020,GB,Liverpool,temperature,10.5,22.34
27/05/2020,GB,Liverpool,temperature,16,143.47
10/05/2020,GB,Liverpool,temperature,10.5,45.67
25/05/2020,GB,Liverpool,temperature,15,247.52
09/05/2020,GB,Liverpool,temperature,14.5,239.53
17/05/2020,GB,Liverpool,temperature,13.5,57.18
12/05/2020,GB,Liverpool,temperature,9.5,53.9
16/05/2020,GB,Liverpool,temperature,12,37.57
26/05/2020,GB,Liverpool,temperature,15,54.02
22/05/2020,GB,Liverpool,temperature,15.3,34.56
23/05/2020,GB,Liverpool,temperature,13.8,36.31
29/05/2020,GB,Liverpool,temperature,19.1,237.09
18/05/2020,GB,Liverpool,temperature,14.5,33
19/05/2020,GB,Liverpool,temperature,15.2,51.26
30/05/2020,GB,Liverpool,temperature,19.3,293.28
08/05/2020,GB,Liverpool,temperature,13.5,113.62
06/05/2020,GB,Liverpool,temperature,11.5,224.52
14/05/2020,GB,Liverpool,temperature,9.5,147.46
11/05/2020,GB,Liverpool,pressure,1022.4,26.31
01/05/2020,GB,Liverpool,pressure,996,144.57
12/05/2020,GB,Liverpool,pressure,1019.3,92.49
26/05/2020,GB,Liverpool,pressure,1034.1,36.57
28/05/2020,GB,Liverpool,pressure,1031.2,92.4
06/05/2020,GB,Liverpool,pressure,1023.6,34.5
13/05/2020,GB,Liverpool,pressure,1018,53.91
14/05/2020,GB,Liverpool,pressure,1022.1,25.22
08/05/2020,GB,Liverpool,pressure,1016,33.98
23/05/2020,GB,Liverpool,pressure,1014.5,132.69
03/05/2020,GB,Liverpool,pressure,1014.5,30.26
22/05/2020,GB,Liverpool,pressure,1007.2,60.73
04/05/2020,GB,Liverpool,pressure,1018.2,46.39
17/05/2020,GB,Liverpool,pressure,1020.2,28.49
29/05/2020,GB,Liverpool,pressure,1026,83.76
24/05/2020,GB,Liverpool,pressure,1027.9,155.84
25/05/2020,GB,Liverpool,pressure,1030.9,26.93
02/05/2020,GB,Liverpool,pressure,1009,154.34
27/05/2020,GB,Liverpool,pressure,1034.4,24.94
10/05/2020,GB,Liverpool,pressure,1013,252.15
18/05/2020,GB,Liverpool,pressure,1018.9,29.23
21/05/2020,GB,Liverpool,pressure,1016.6,86.18
05/05/2020,GB,Liverpool,pressure,1022,31.88
30/05/2020,GB,Liverpool,pressure,1022,44.85
20/05/2020,GB,Liverpool,pressure,1018,60.9
09/05/2020,GB,Liverpool,pressure,1011.7,72.51
15/05/2020,GB,Liverpool,pressure,1022.8,25.31
07/05/2020,GB,Liverpool,pressure,1019.5,68.58
16/05/2020,GB,Liverpool,pressure,1021.8,25.17
19/05/2020,GB,Liverpool,pressure,1020,28.82
30/05/2020,GB,Liverpool,wind-speed,4,16.12
06/05/2020,GB,Liverpool,wind-speed,2.8,9.41
26/05/2020,GB,Liverpool,wind-speed,2.8,27.76
28/05/2020,GB,Liverpool,wind-speed,2.8,13.91
12/05/2020,GB,Liverpool,wind-speed,6.4,51.49
29/05/2020,GB,Liverpool,wind-speed,3.3,18.18
01/05/2020,GB,Liverpool,wind-speed,5.8,38.35
02/05/2020,GB,Liverpool,wind-speed,5,32.37
13/05/2020,GB,Liverpool,wind-speed,3.6,23.31
17/05/2020,GB,Liverpool,wind-speed,2.5,22.1
18/05/2020,GB,Liverpool,wind-speed,2.6,40.5
03/05/2020,GB,Liverpool,wind-speed,1.5,11.99
11/05/2020,GB,Liverpool,wind-speed,5.1,21.22
15/05/2020,GB,Liverpool,wind-speed,5.1,43.96
16/05/2020,GB,Liverpool,wind-speed,4.6,43.76
05/05/2020,GB,Liverpool,wind-speed,5.5,22.43
21/05/2020,GB,Liverpool,wind-speed,2,24.82
07/05/2020,GB,Liverpool,wind-speed,2.3,6.76
08/05/2020,GB,Liverpool,wind-speed,1.5,16.87
27/05/2020,GB,Liverpool,wind-speed,3.2,30.46
19/05/2020,GB,Liverpool,wind-speed,2.8,17.99
22/05/2020,GB,Liverpool,wind-speed,8,138.84
09/05/2020,GB,Liverpool,wind-speed,1.5,23.08
20/05/2020,GB,Liverpool,wind-speed,3,22.19
14/05/2020,GB,Liverpool,wind-speed,2.8,44.45
24/05/2020,GB,Liverpool,wind-speed,7.1,79.67
25/05/2020,GB,Liverpool,wind-speed,2.3,22.49
04/05/2020,GB,Liverpool,wind-speed,3.4,71.3
10/05/2020,GB,Liverpool,wind-speed,6.1,71.46
23/05/2020,GB,Liverpool,wind-speed,7.4,96.54
13/05/2020,GB,Liverpool,pm10,8,99.94
18/05/2020,GB,Liverpool,pm10,8,142.47
07/05/2020,GB,Liverpool,pm10,20,399.89
28/05/2020,GB,Liverpool,pm10,15,109.6
05/05/2020,GB,Liverpool,pm10,10,176.61
14/05/2020,GB,Liverpool,pm10,9,139.2
25/05/2020,GB,Liverpool,pm10,9,90.64
03/05/2020,GB,Liverpool,pm10,15,422.3
20/05/2020,GB,Liverpool,pm10,15,249.99
16/05/2020,GB,Liverpool,pm10,6,83.53
06/05/2020,GB,Liverpool,pm10,14,163.53
11/05/2020,GB,Liverpool,pm10,11,116.97
17/05/2020,GB,Liverpool,pm10,9,132.77
26/05/2020,GB,Liverpool,pm10,8,187.44
09/05/2020,GB,Liverpool,pm10,17,289.58
22/05/2020,GB,Liverpool,pm10,25,1087.57
30/05/2020,GB,Liverpool,pm10,11,247.28
23/05/2020,GB,Liverpool,pm10,14,154.91
27/05/2020,GB,Liverpool,pm10,15,442.94
01/05/2020,GB,Liverpool,pm10,8,116.38
12/05/2020,GB,Liverpool,pm10,10,157.95
29/05/2020,GB,Liverpool,pm10,13,83.31
02/05/2020,GB,Liverpool,pm10,10,183.12
08/05/2020,GB,Liverpool,pm10,25,669.75
24/05/2020,GB,Liverpool,pm10,14,143.52
19/05/2020,GB,Liverpool,pm10,11,207.99
04/05/2020,GB,Liverpool,pm10,13,291.86
15/05/2020,GB,Liverpool,pm10,8,111.77
21/05/2020,GB,Liverpool,pm10,15,353.73
10/05/2020,GB,Liverpool,pm10,14,81.55
29/05/2020,GB,Belfast,o3,30.5,1008.09
19/05/2020,GB,Belfast,o3,20.4,30.19
25/05/2020,GB,Belfast,o3,23.6,298.36
26/05/2020,GB,Belfast,o3,22.4,15.27
28/05/2020,GB,Belfast,o3,24.8,314.37
06/05/2020,GB,Belfast,o3,29.3,342.57
07/05/2020,GB,Belfast,o3,33,762.38
08/05/2020,GB,Belfast,o3,15.9,316.36
27/05/2020,GB,Belfast,o3,17.9,190.29
12/05/2020,GB,Belfast,o3,28.5,97.82
30/05/2020,GB,Belfast,o3,32.9,335.69
01/05/2020,GB,Belfast,o3,25.5,36.96
04/05/2020,GB,Belfast,o3,29.7,11.42
09/05/2020,GB,Belfast,o3,14.3,411.52
10/05/2020,GB,Belfast,o3,25.9,43.62
22/05/2020,GB,Belfast,o3,27.7,40.97
14/05/2020,GB,Belfast,o3,25.6,228.12
23/05/2020,GB,Belfast,o3,26.9,39.89
11/05/2020,GB,Belfast,o3,26.4,29.87
18/05/2020,GB,Belfast,o3,23.6,33.87
05/05/2020,GB,Belfast,o3,30.1,63.4
20/05/2020,GB,Belfast,o3,19.5,181.1
21/05/2020,GB,Belfast,o3,27.3,160.15
15/05/2020,GB,Belfast,o3,29.7,54.36
16/05/2020,GB,Belfast,o3,28.1,37.89
24/05/2020,GB,Belfast,o3,26.4,55.54
13/05/2020,GB,Belfast,o3,26.9,33.82
17/05/2020,GB,Belfast,o3,24,31.27
11/05/2020,GB,Belfast,dew,-2,22.47
09/05/2020,GB,Belfast,dew,10.5,16.85
29/05/2020,GB,Belfast,dew,6,60.82
27/05/2020,GB,Belfast,dew,7,8.49
19/05/2020,GB,Belfast,dew,12.5,10.47
06/05/2020,GB,Belfast,dew,5,11.87
15/05/2020,GB,Belfast,dew,5,2.19
21/05/2020,GB,Belfast,dew,9,5.25
04/05/2020,GB,Belfast,dew,6,10.71
28/05/2020,GB,Belfast,dew,10,23.67
12/05/2020,GB,Belfast,dew,3.5,7.19
23/05/2020,GB,Belfast,dew,5,26.21
03/05/2020,GB,Belfast,dew,4.5,21.04
08/05/2020,GB,Belfast,dew,11,3.05
18/05/2020,GB,Belfast,dew,10,7.52
22/05/2020,GB,Belfast,dew,6.5,42.82
17/05/2020,GB,Belfast,dew,10,16.72
24/05/2020,GB,Belfast,dew,9,4.45
26/05/2020,GB,Belfast,dew,7,41.66
16/05/2020,GB,Belfast,dew,6,17.76
20/05/2020,GB,Belfast,dew,9.5,8.24
30/05/2020,GB,Belfast,dew,6.5,58.73
07/05/2020,GB,Belfast,dew,8,40.11
14/05/2020,GB,Belfast,dew,2,40.75
01/05/2020,GB,Belfast,dew,5.5,4.36
13/05/2020,GB,Belfast,dew,-1.5,43.17
10/05/2020,GB,Belfast,dew,4,181.44
05/05/2020,GB,Belfast,dew,4.5,4.88
25/05/2020,GB,Belfast,dew,7.5,26.89
02/05/2020,GB,Belfast,dew,5,8.75
09/05/2020,GB,Belfast,wind-speed,3,30.62
13/05/2020,GB,Belfast,wind-speed,4.3,15.2
18/05/2020,GB,Belfast,wind-speed,4.8,11.9
21/05/2020,GB,Belfast,wind-speed,2.8,27.39
16/05/2020,GB,Belfast,wind-speed,3.3,6.54
04/05/2020,GB,Belfast,wind-speed,4.8,36.03
28/05/2020,GB,Belfast,wind-speed,2.3,16.95
01/05/2020,GB,Belfast,wind-speed,3.3,8.59
29/05/2020,GB,Belfast,wind-speed,3.6,60.46
15/05/2020,GB,Belfast,wind-speed,3,5.25
07/05/2020,GB,Belfast,wind-speed,2.5,49.9
10/05/2020,GB,Belfast,wind-speed,9.2,73.91
20/05/2020,GB,Belfast,wind-speed,3.6,44.75
24/05/2020,GB,Belfast,wind-speed,5.6,30.93
22/05/2020,GB,Belfast,wind-speed,12,101.03
02/05/2020,GB,Belfast,wind-speed,3.3,15.61
08/05/2020,GB,Belfast,wind-speed,1.5,8.28
19/05/2020,GB,Belfast,wind-speed,4.1,11.95
30/05/2020,GB,Belfast,wind-speed,3,41.32
26/05/2020,GB,Belfast,wind-speed,3.3,9.6
12/05/2020,GB,Belfast,wind-speed,3.6,17.35
06/05/2020,GB,Belfast,wind-speed,3.8,18.88
25/05/2020,GB,Belfast,wind-speed,4.3,48.94
03/05/2020,GB,Belfast,wind-speed,1.8,28.75
05/05/2020,GB,Belfast,wind-speed,4.8,14.11
23/05/2020,GB,Belfast,wind-speed,9.2,21.47
27/05/2020,GB,Belfast,wind-speed,3,20.98
11/05/2020,GB,Belfast,wind-speed,5.4,11.02
14/05/2020,GB,Belfast,wind-speed,2.5,11.12
17/05/2020,GB,Belfast,wind-speed,4.8,19.07
05/05/2020,GB,Belfast,pressure,1023,3.08
11/05/2020,GB,Belfast,pressure,1028,6.99
27/05/2020,GB,Belfast,pressure,1037.5,8.12
17/05/2020,GB,Belfast,pressure,1019,12.39
14/05/2020,GB,Belfast,pressure,1025,1.47
04/05/2020,GB,Belfast,pressure,1022,13.41
18/05/2020,GB,Belfast,pressure,1018,3.43
26/05/2020,GB,Belfast,pressure,1037,40.75
10/05/2020,GB,Belfast,pressure,1018.5,200.73
20/05/2020,GB,Belfast,pressure,1018,26.19
21/05/2020,GB,Belfast,pressure,1016,92.43
02/05/2020,GB,Belfast,pressure,1011,101.85
13/05/2020,GB,Belfast,pressure,1022,23
01/05/2020,GB,Belfast,pressure,997,99.09
29/05/2020,GB,Belfast,pressure,1025.5,31.35
03/05/2020,GB,Belfast,pressure,1017,18.8
30/05/2020,GB,Belfast,pressure,1023,5.5
06/05/2020,GB,Belfast,pressure,1025,5.56
08/05/2020,GB,Belfast,pressure,1017,3.46
25/05/2020,GB,Belfast,pressure,1031,6.5
15/05/2020,GB,Belfast,pressure,1026,2.08
07/05/2020,GB,Belfast,pressure,1020,45.36
09/05/2020,GB,Belfast,pressure,1014,33.54
23/05/2020,GB,Belfast,pressure,1010.5,254.2
24/05/2020,GB,Belfast,pressure,1026.5,145.73
28/05/2020,GB,Belfast,pressure,1032,58.96
19/05/2020,GB,Belfast,pressure,1020,16.39
12/05/2020,GB,Belfast,pressure,1021.5,69.22
16/05/2020,GB,Belfast,pressure,1023,9.03
22/05/2020,GB,Belfast,pressure,1000,62.39
07/05/2020,GB,Belfast,temperature,11.5,99.35
09/05/2020,GB,Belfast,temperature,14,143.59
22/05/2020,GB,Belfast,temperature,13,20.38
25/05/2020,GB,Belfast,temperature,15.5,125.05
26/05/2020,GB,Belfast,temperature,14,48.63
29/05/2020,GB,Belfast,temperature,17.5,132.14
17/05/2020,GB,Belfast,temperature,12,34.97
20/05/2020,GB,Belfast,temperature,11.5,34.44
05/05/2020,GB,Belfast,temperature,9,39.6
11/05/2020,GB,Belfast,temperature,7,59.76
10/05/2020,GB,Belfast,temperature,9,23.72
04/05/2020,GB,Belfast,temperature,10.5,91.59
13/05/2020,GB,Belfast,temperature,6.5,39.71
19/05/2020,GB,Belfast,temperature,15,47.23
06/05/2020,GB,Belfast,temperature,10,61.66
14/05/2020,GB,Belfast,temperature,9,147.54
15/05/2020,GB,Belfast,temperature,10,21.64
18/05/2020,GB,Belfast,temperature,13.5,23.95
27/05/2020,GB,Belfast,temperature,13,90.51
03/05/2020,GB,Belfast,temperature,9.5,78.99
08/05/2020,GB,Belfast,temperature,14,46.11
02/05/2020,GB,Belfast,temperature,10,52.66
01/05/2020,GB,Belfast,temperature,8.5,17.79
16/05/2020,GB,Belfast,temperature,10.5,42.08
30/05/2020,GB,Belfast,temperature,16.5,69.12
21/05/2020,GB,Belfast,temperature,12.5,38.23
23/05/2020,GB,Belfast,temperature,11,21.32
24/05/2020,GB,Belfast,temperature,13,57.42
28/05/2020,GB,Belfast,temperature,16,153.25
12/05/2020,GB,Belfast,temperature,8,63.76
10/05/2020,GB,Belfast,humidity,64,2678.76
28/05/2020,GB,Belfast,humidity,63,1020.16
03/05/2020,GB,Belfast,humidity,71,1854.3
14/05/2020,GB,Belfast,humidity,62,1141.49
27/05/2020,GB,Belfast,humidity,62,856.49
04/05/2020,GB,Belfast,humidity,73.5,1393.75
15/05/2020,GB,Belfast,humidity,71,750.52
11/05/2020,GB,Belfast,humidity,56,977.41
21/05/2020,GB,Belfast,humidity,78.5,1124.12
06/05/2020,GB,Belfast,humidity,70,1257.55
09/05/2020,GB,Belfast,humidity,76,1877.45
13/05/2020,GB,Belfast,humidity,56,2509.09
19/05/2020,GB,Belfast,humidity,82,505.45
25/05/2020,GB,Belfast,humidity,65,1536.33
26/05/2020,GB,Belfast,humidity,60,1373.46
05/05/2020,GB,Belfast,humidity,70.5,1221.63
01/05/2020,GB,Belfast,humidity,76,332.45
12/05/2020,GB,Belfast,humidity,72.5,1439.64
17/05/2020,GB,Belfast,humidity,84,422.05
20/05/2020,GB,Belfast,humidity,84,1195.17
07/05/2020,GB,Belfast,humidity,82,1358.18
24/05/2020,GB,Belfast,humidity,82,1342.33
08/05/2020,GB,Belfast,humidity,82,1054.62
18/05/2020,GB,Belfast,humidity,81,262.59
29/05/2020,GB,Belfast,humidity,46,4325.1
30/05/2020,GB,Belfast,humidity,58,2467.87
22/05/2020,GB,Belfast,humidity,64,2010.18
16/05/2020,GB,Belfast,humidity,73.5,622.25
02/05/2020,GB,Belfast,humidity,71,1531.09
23/05/2020,GB,Belfast,humidity,66,1035.08
29/05/2020,GB,Belfast,co,1.3,0.67
15/05/2020,GB,Belfast,co,0.6,0.06
26/05/2020,GB,Belfast,co,0.4,0.11
16/05/2020,GB,Belfast,co,0.7,0.24
19/05/2020,GB,Belfast,co,1.3,0.08
04/05/2020,GB,Belfast,co,0.5,0.31
11/05/2020,GB,Belfast,co,0.3,0.05
09/05/2020,GB,Belfast,co,1.2,0.83
20/05/2020,GB,Belfast,co,1,0.08
25/05/2020,GB,Belfast,co,0.4,0.21
07/05/2020,GB,Belfast,co,1,0.42
30/05/2020,GB,Belfast,co,1.3,0.37
27/05/2020,GB,Belfast,co,0.6,0.17
13/05/2020,GB,Belfast,co,0.3,0.07
28/05/2020,GB,Belfast,co,1,1.06
08/05/2020,GB,Belfast,co,1.2,0.4
10/05/2020,GB,Belfast,co,0.5,0.43
05/05/2020,GB,Belfast,co,0.4,0.06
17/05/2020,GB,Belfast,co,1.1,0.21
06/05/2020,GB,Belfast,co,0.6,0.06
02/05/2020,GB,Belfast,co,0.5,0.06
22/05/2020,GB,Belfast,co,1.5,0.07
24/05/2020,GB,Belfast,co,0.3,0.06
01/05/2020,GB,Belfast,co,0.5,0.08
12/05/2020,GB,Belfast,co,0.5,0.34
21/05/2020,GB,Belfast,co,1.4,0.43
23/05/2020,GB,Belfast,co,0.3,0.1
03/05/2020,GB,Belfast,co,0.6,1.23
14/05/2020,GB,Belfast,co,0.5,0.29
18/05/2020,GB,Belfast,co,1.2,0.19
10/05/2020,GB,Belfast,pm10,9,55.38
07/05/2020,GB,Belfast,pm10,20,475.26
14/05/2020,GB,Belfast,pm10,10,126.09
22/05/2020,GB,Belfast,pm10,15,336.28
05/05/2020,GB,Belfast,pm10,10,49.52
21/05/2020,GB,Belfast,pm10,14,288.91
16/05/2020,GB,Belfast,pm10,8,47.02
12/05/2020,GB,Belfast,pm10,11,117.5
04/05/2020,GB,Belfast,pm10,12,51.93
18/05/2020,GB,Belfast,pm10,8,71.99
30/05/2020,GB,Belfast,pm10,15,530.76
15/05/2020,GB,Belfast,pm10,10,82.36
02/05/2020,GB,Belfast,pm10,10,61.61
06/05/2020,GB,Belfast,pm10,16,654.55
09/05/2020,GB,Belfast,pm10,14,151.25
26/05/2020,GB,Belfast,pm10,17,455.7
17/05/2020,GB,Belfast,pm10,10,51.56
29/05/2020,GB,Belfast,pm10,21,972.9
24/05/2020,GB,Belfast,pm10,17,148.06
08/05/2020,GB,Belfast,pm10,20,432.87
13/05/2020,GB,Belfast,pm10,9,124.47
01/05/2020,GB,Belfast,pm10,8,68.88
20/05/2020,GB,Belfast,pm10,11,43.9
23/05/2020,GB,Belfast,pm10,18,470.37
19/05/2020,GB,Belfast,pm10,10,69.65
03/05/2020,GB,Belfast,pm10,12,142.89
25/05/2020,GB,Belfast,pm10,15,236.64
28/05/2020,GB,Belfast,pm10,22,536.22
27/05/2020,GB,Belfast,pm10,21,320.15
11/05/2020,GB,Belfast,pm10,10,38.16
08/05/2020,GB,Belfast,so2,2.6,3.19
13/05/2020,GB,Belfast,so2,1.8,1.43
03/05/2020,GB,Belfast,so2,2.1,5.92
01/05/2020,GB,Belfast,so2,1.6,1.69
24/05/2020,GB,Belfast,so2,0.6,4.58
07/05/2020,GB,Belfast,so2,2.1,2.08
19/05/2020,GB,Belfast,so2,3.1,2.5
23/05/2020,GB,Belfast,so2,0.6,0.34
04/05/2020,GB,Belfast,so2,2.1,3.12
29/05/2020,GB,Belfast,so2,0.9,2.43
20/05/2020,GB,Belfast,so2,2.5,0.4
15/05/2020,GB,Belfast,so2,1.9,1.01
25/05/2020,GB,Belfast,so2,0.6,0.94
27/05/2020,GB,Belfast,so2,1.6,2.59
28/05/2020,GB,Belfast,so2,1.1,4416.33
26/05/2020,GB,Belfast,so2,0.6,0.78
21/05/2020,GB,Belfast,so2,2.6,2.25
17/05/2020,GB,Belfast,so2,2.1,0.76
18/05/2020,GB,Belfast,so2,2.5,1.24
06/05/2020,GB,Belfast,so2,2.1,2.31
11/05/2020,GB,Belfast,so2,2.1,4.68
02/05/2020,GB,Belfast,so2,1.8,6.93
14/05/2020,GB,Belfast,so2,2.1,2.18
09/05/2020,GB,Belfast,so2,2.6,2.1
30/05/2020,GB,Belfast,so2,1.1,0.74
10/05/2020,GB,Belfast,so2,2.6,1.48
12/05/2020,GB,Belfast,so2,1.6,2.81
22/05/2020,GB,Belfast,so2,2.6,7.19
05/05/2020,GB,Belfast,so2,1.9,2.09
16/05/2020,GB,Belfast,so2,2.1,0.52
17/05/2020,GB,Belfast,wind-gust,12.8,0
24/05/2020,GB,Belfast,wind-gust,12.3,23.36
23/05/2020,GB,Belfast,wind-gust,15.6,31.26
22/05/2020,GB,Belfast,wind-gust,19.5,100
29/05/2020,GB,Belfast,pm25,46,1253.47
03/05/2020,GB,Belfast,pm25,21,2460.27
13/05/2020,GB,Belfast,pm25,13,70.7
08/05/2020,GB,Belfast,pm25,57,2116.07
10/05/2020,GB,Belfast,pm25,17,662.77
05/05/2020,GB,Belfast,pm25,21,163.19
20/05/2020,GB,Belfast,pm25,30,476.75
19/05/2020,GB,Belfast,pm25,17,701.61
07/05/2020,GB,Belfast,pm25,46,784.66
14/05/2020,GB,Belfast,pm25,14,136.77
21/05/2020,GB,Belfast,pm25,31,1020.44
25/05/2020,GB,Belfast,pm25,30,870.53
02/05/2020,GB,Belfast,pm25,13,271.88
23/05/2020,GB,Belfast,pm25,25,164.64
15/05/2020,GB,Belfast,pm25,16,77.7
28/05/2020,GB,Belfast,pm25,42,400.28
09/05/2020,GB,Belfast,pm25,42,1165.24
11/05/2020,GB,Belfast,pm25,13,72.59
27/05/2020,GB,Belfast,pm25,38,82.86
06/05/2020,GB,Belfast,pm25,34,529.73
22/05/2020,GB,Belfast,pm25,30,488.58
04/05/2020,GB,Belfast,pm25,24,138.01
16/05/2020,GB,Belfast,pm25,19,245.93
01/05/2020,GB,Belfast,pm25,10,113.4
26/05/2020,GB,Belfast,pm25,25,712.79
24/05/2020,GB,Belfast,pm25,30,512.77
30/05/2020,GB,Belfast,pm25,29,460.15
12/05/2020,GB,Belfast,pm25,16,89.57
18/05/2020,GB,Belfast,pm25,17,63.07
17/05/2020,GB,Belfast,pm25,21,249.23
10/05/2020,GB,Belfast,no2,2.8,15.05
20/05/2020,GB,Belfast,no2,6,196.49
26/05/2020,GB,Belfast,no2,6.9,481.74
03/05/2020,GB,Belfast,no2,6.9,154.26
